name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Astana Kazakhstan,2025-03-04,-4.3,-16,-10.2,0,0,-23.3,-12.9,81.5,0.4,0,0,,,30,54.7,23.4,156,1025.3,42.6,9.2,,,,,2025-03-04T07:52:36,2025-03-04T19:00:21,0.15,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-05,-4.3,-15.9,-10.1,0,0,-23.5,-13,80.2,0.3,0,0,,,30,,24.5,144,1026.6,44.2,10,,,,,2025-03-05T07:50:26,2025-03-05T19:02:04,0.18,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-06,-3.2,-13.2,-7.8,0,0,-20.2,-10.6,81,1,0,0,,,30,61.2,29.5,157.9,1023.8,51.8,10.3,,,,,2025-03-06T07:48:15,2025-03-06T19:03:47,0.25,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-07,-3.9,-13.5,-8.2,0,0,-21.5,-10.8,82.2,0.3,0,0,,,30,57.6,31,176.5,1024.3,57.9,9.2,,,,,2025-03-07T07:46:04,2025-03-07T19:05:30,0.25,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-08,-3.9,-13.3,-8.6,0,0,-20.9,-11.1,82.7,0.2,0,0,,,30,,29.2,177.5,1027.1,54.6,10,,,,,2025-03-08T07:43:52,2025-03-08T19:07:13,0.29,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-09,-2.8,-12.3,-7.1,0,0,-19.5,-9.5,83.6,0.5,0,0,,,34,61.2,29.2,172.4,1024.5,64.7,8.6,,,,,2025-03-09T07:41:40,2025-03-09T19:08:55,0.32,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-10,-4.6,-14,-9.1,0,0,-21.4,-11.6,82.4,0.2,0,0,,,37,,28.4,193.4,1024.2,62.7,9.5,,,,,2025-03-10T07:39:27,2025-03-10T19:10:37,0.36,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-11,-3.2,-13.6,-8.5,0,0,-21,-11.2,81.7,0.3,0,0,,,34,64.8,27.4,172.5,1027.3,54.1,9.1,,,,,2025-03-11T07:37:14,2025-03-11T19:12:19,0.39,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-12,-3.9,-13.8,-8.7,0,0,-20.2,-11.1,83.3,0.2,0,0,,,35,,27.4,167.7,1027.2,47,9,,,,,2025-03-12T07:35:01,2025-03-12T19:14:01,0.43,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-13,-3.5,-14.4,-8.8,0,0,-21.5,-11.4,81.7,0.4,0,0,,,35,,27.4,173.3,1026.2,47.3,9.7,,,,,2025-03-13T07:32:47,2025-03-13T19:15:43,0.46,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-14,-3.5,-12.8,-7.9,0,0,-19.6,-10.4,82.4,0.2,0,0,,,35,54,29.2,184,1028.1,54.3,9.7,,,,,2025-03-14T07:30:33,2025-03-14T19:17:24,0.5,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-15,-3.6,-13.8,-8.7,0,0,-19.5,-11.1,83.6,0.8,0,0,,,33,54,27,177,1029.2,52.2,9,,,,,2025-03-15T07:28:19,2025-03-15T19:19:05,0.53,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-16,-2.8,-13.4,-8,0,0,-20.4,-10.5,82.6,0.1,0,0,,,33,,32,160.3,1027.1,52.7,9.8,,,,,2025-03-16T07:26:04,2025-03-16T19:20:46,0.56,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-17,-2.3,-13.1,-7.3,0,0,-20.2,-9.7,83.7,0.6,0,0,,,33,57.6,27.4,177.1,1022.3,55.7,8.6,,,,,2025-03-17T07:23:50,2025-03-17T19:22:26,0.6,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-18,-2.8,-11.6,-7,0,0,-18.2,-9.5,83.2,0.2,0,0,,,33,64.8,33.5,178.2,1021.1,52.4,8.4,,,,,2025-03-18T07:21:35,2025-03-18T19:24:07,0.63,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-19,-1.8,-12.1,-6.9,0,0,-19.2,-9.4,83.3,0.4,0,0,,,33,72,32.8,187.9,1023.7,51.9,9.9,,,,,2025-03-19T07:19:19,2025-03-19T19:25:47,0.66,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-20,-1.8,-11.2,-6.4,0,0,-17.3,-9,82.4,0.4,0,0,,,31,61.2,25.9,181.3,1025.5,43.8,10.1,,,,,2025-03-20T07:17:04,2025-03-20T19:27:27,0.7,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-21,0.8,-10.3,-4.7,0,0,-16.3,-7.3,82.7,0.1,0,0,,,31,39.6,26.6,176.1,1023.2,45,10.1,,,,,2025-03-21T07:14:49,2025-03-21T19:29:07,0.73,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-22,1.3,-9.3,-3.9,0,0,-16,-6.9,81.2,0.1,0,0,,,31,54,28.1,171.8,1021.3,46.1,9.8,,,,,2025-03-22T07:12:33,2025-03-22T19:30:47,0.75,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-23,1.7,-6,-2.1,0,0,-11.5,-4.8,82.6,0.3,0,0,,,31,50.4,27.7,196.3,1023.1,55.3,10.6,,,,,2025-03-23T07:10:18,2025-03-23T19:32:27,0.8,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-24,1.5,-5.7,-1.8,0,0,-10.7,-4.2,84.2,0.4,0,0,,,29,,26.3,179.4,1021.4,65.9,10,,,,,2025-03-24T07:08:03,2025-03-24T19:34:06,0.83,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-25,1.9,-5.5,-1.8,0,0,-10.5,-4.3,83.8,0.2,0,0,,,29,,27.4,171.1,1019.4,54.9,9.7,,,,,2025-03-25T07:05:47,2025-03-25T19:35:46,0.86,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-26,3.1,-4.8,-0.8,0,0,-10.8,-3.7,82,0.6,0,0,,,28,64.8,33.5,190.7,1015.9,58,10.2,,,,,2025-03-26T07:03:32,2025-03-26T19:37:25,0.89,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-27,2.1,-5.4,-1.4,0,0,-10.9,-4.3,82,1.1,0,0,,,28,68.4,31,181,1019.8,60.3,9.5,,,,,2025-03-27T07:01:17,2025-03-27T19:39:05,0.93,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-28,3.6,-5.4,-1,0,0,-11.1,-3.8,82,0.8,0,0,,,28,61.2,31.7,167.8,1017.7,64.2,9.6,,,,,2025-03-28T06:59:01,2025-03-28T19:40:44,0.96,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-29,2.9,-4.2,-0.8,0,0,-9.6,-3.4,83.8,0.8,0,0,,,27,54,29.9,181.9,1017.6,60.1,9.7,,,,,2025-03-29T06:56:46,2025-03-29T19:42:23,0,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-30,4.5,-4.6,-0.4,0,0,-10.3,-3.7,80.7,0.3,0,0,,,27,93.6,31,181.9,1019.6,50.1,10.4,,,,,2025-03-30T06:54:32,2025-03-30T19:44:02,0.03,Partially cloudy,,partly-cloudy-day,
Astana Kazakhstan,2025-03-31,4.2,-6.2,-0.7,0,0,-10.9,-4.4,78.2,0.7,0,0,,,26,68.4,27.4,186.1,1020.8,45,10,,,,,2025-03-31T06:52:17,2025-03-31T19:45:41,0.06,Partially cloudy,,partly-cloudy-day,
