name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kostanay Kazakhstan,2021-01-06,-18,-24,-20.7,-19.1,-29.2,-23.2,-24.7,70.5,0,0,0,,0,13,14.4,10.8,75.6,1045.6,73.5,13.3,38.3,3.4,2,,2021-01-06T09:58:42,2021-01-06T17:44:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-07,-20,-28.8,-24.9,-21.2,-35.5,-27.9,-28.2,74.1,0,0,0,,0,13,15.1,10.8,117.9,1046.8,53.7,12.5,37.6,3.3,2,,2021-01-07T09:58:14,2021-01-07T17:45:50,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-08,-17.5,-26,-21.9,-22.4,-34.9,-29.6,-25.9,70.2,0,0,0,,0,13,29.9,25.2,168.9,1041.8,55.1,13.5,44.3,3.8,2,,2021-01-08T09:57:41,2021-01-08T17:47:15,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-09,-10,-18,-13.8,-18.8,-29,-23.3,-17.7,72.5,0,0,0,snow,1.2,12.8,42.1,32.4,184.8,1031,88.7,11.4,20.9,1.8,1,,2021-01-09T09:57:06,2021-01-09T17:48:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-10,-9,-11,-10.1,-12.9,-19.4,-16.2,-11.9,87,3.8,100,8.33,snow,4.8,15.3,31.7,21.6,174.4,1020.2,99.6,5.7,11.7,1,1,,2021-01-10T09:56:27,2021-01-10T17:50:10,0.89,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-11,-8,-17,-12.4,-8.4,-28.4,-19.2,-14.2,86.1,13,100,8.33,snow,0.6,21.7,31.3,28.8,24.6,1014.3,82.9,9.3,25.1,2.1,1,,2021-01-11T09:55:44,2021-01-11T17:51:41,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-12,-17,-24,-19.3,-25.3,-34.9,-30,-22.1,78.7,4.3,100,8.33,snow,1.3,23.6,39.2,36,2.2,1016.8,92.9,8.2,29.4,2.5,2,,2021-01-12T09:54:59,2021-01-12T17:53:14,0.97,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-13,-23,-32,-27.2,-24,-39.9,-34.7,-30.3,74.5,0.9,100,8.33,snow,0,23.8,16.9,14.4,335.2,1033.3,45.9,12.3,46.4,4,2,,2021-01-13T09:54:10,2021-01-13T17:54:50,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-14,-22,-35.1,-29.8,-22,-43.2,-33.3,-33.2,72.6,0,0,0,snow,26,25.2,22.3,14.4,62.3,1040.9,33.1,10,47.5,4.2,2,,2021-01-14T09:53:18,2021-01-14T17:56:27,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-15,-9.4,-25,-16.6,-19,-36.1,-25.7,-19.9,75.6,0,0,0,,0,26,38.2,32.2,133.3,1028.6,89.9,13.4,24.2,2.2,1,,2021-01-15T09:52:23,2021-01-15T17:58:05,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-16,-6.5,-10,-8.4,-11.9,-19.3,-15.4,-11.5,78.6,0,0,0,,0,24.2,33.1,28.8,168.4,1010.8,83.9,12.9,35.1,3.1,2,,2021-01-16T09:51:24,2021-01-16T17:59:46,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-17,-7.5,-16,-11.8,-12.7,-26.4,-20.1,-14.6,79.9,0.3,100,4.17,snow,0,23.1,48.2,36,210.4,1010.5,51.5,13.5,42.1,3.7,2,,2021-01-17T09:50:23,2021-01-17T18:01:28,0.13,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-18,-13.1,-26,-21.1,-16.1,-32.7,-25.5,-24.2,75.8,0,0,0,snow,22,22.3,27.7,21.6,284.7,1016.6,7.8,13.1,52.8,4.4,3,,2021-01-18T09:49:19,2021-01-18T18:03:12,0.16,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-19,-11,-26.6,-17.9,-17.7,-30.3,-22.7,-21.3,74.8,0,0,0,,0,21.3,34.6,21.6,58.8,1018.9,66.2,12.3,31.9,2.8,1,,2021-01-19T09:48:12,2021-01-19T18:04:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-20,-10,-19,-12.8,-16,-28.6,-20.7,-15.7,79.2,2,100,4.17,snow,0.4,21.8,37.4,36,187,1010.1,68.3,9.1,36.6,3.2,2,,2021-01-20T09:47:02,2021-01-20T18:06:43,0.23,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-21,-18.4,-27,-22,-19.5,-37.4,-29.9,-25,76.6,0.5,100,4.17,snow,0,22.3,28.1,18,224,1014.2,8.7,14.7,56.3,4.8,3,,2021-01-21T09:45:50,2021-01-21T18:08:31,0.25,Snow,Clear conditions throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-22,-14,-24,-18.4,-15.3,-36.7,-24.8,-20.9,80.3,0,0,0,,0,22.6,17.3,25.2,229.9,1015.3,78.4,12.1,54.4,4.7,3,,2021-01-22T09:44:34,2021-01-22T18:10:20,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-23,-14.3,-30,-25.1,-14.3,-41.1,-33.1,-28.4,74.6,0.9,100,8.33,snow,0.2,23.7,28.1,21.6,18.3,1030.1,67.6,12.9,59.7,5.1,3,,2021-01-23T09:43:16,2021-01-23T18:12:10,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-24,-14,-30.5,-22.5,-23.9,-37.4,-31.5,-25.6,75.6,0,0,0,,0,24,33.1,25.2,156.4,1035.2,84.7,10.7,43.3,3.7,2,,2021-01-24T09:41:56,2021-01-24T18:14:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-25,0.1,-12.5,-5,-2.1,-21.9,-9,-7,86.4,1.3,100,8.33,snow,0.3,24.1,32.4,28.8,208.9,1029.8,89.6,9.8,34,3,2,,2021-01-25T09:40:33,2021-01-25T18:15:53,0.39,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-26,0.9,-10,-3.9,0.9,-15.5,-9.2,-6.2,84.4,0,0,0,snow,23,23.1,34.9,32.4,235.7,1031.1,61.5,14.7,40,3.4,2,,2021-01-26T09:39:07,2021-01-26T18:17:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-27,-3.2,-10,-6.3,-7.5,-16.8,-12.2,-8.5,84.4,0,0,0,,0,23,35.3,25.2,216.6,1031.8,93.7,14.7,43.1,3.8,2,,2021-01-27T09:37:40,2021-01-27T18:19:39,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-28,-9,-16,-12.2,-13.2,-24.4,-19.3,-14.3,84.5,0,0,0,,0,23,39.6,28.8,193.7,1032.6,90.8,12.8,39,3.4,2,,2021-01-28T09:36:09,2021-01-28T18:21:33,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-29,-5.4,-17,-11.6,-11.4,-24.9,-17.4,-13.9,83.1,0,0,0,,0,23,34.6,25.2,165.2,1028,84.9,14.6,55.2,4.8,3,,2021-01-29T09:34:37,2021-01-29T18:23:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-30,-6,-13,-9.4,-11.6,-19,-16.1,-11.9,82.3,0,0,0,,0,22.1,28.8,25.2,136.6,1020.9,79.3,14.7,46.8,4,2,,2021-01-30T09:33:02,2021-01-30T18:25:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-01-31,-10,-19,-14.8,-13,-21,-17.5,-17,83.8,0,0,0,,0,21.6,16.2,10.8,0.1,1019.5,63.3,10.9,45.1,3.8,2,,2021-01-31T09:31:25,2021-01-31T18:27:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-01,-12,-21,-16.6,-12.7,-24.9,-19.3,-18.8,83.7,0,0,0,snow,23,22.5,23.8,18,174.4,1021.8,75.2,9.1,41.7,3.6,2,,2021-02-01T09:29:46,2021-02-01T18:29:15,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-02,-2,-12,-7.6,-8.2,-17.9,-12.3,-9.6,86.1,0,0,0,,0,22.3,44.6,36,195.8,1024.2,88.7,14.1,41.3,3.6,2,,2021-02-02T09:28:05,2021-02-02T18:31:12,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-03,1.3,-3,0.1,1.3,-7.1,-3.6,-1.1,91.6,8,100,4.17,"rain,snow",3.5,21.4,45.4,28.8,236.6,1018.5,99.1,6.1,30.2,2.7,1,,2021-02-03T09:26:22,2021-02-03T18:33:09,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"UAUU,remote,28952099999"
Kostanay Kazakhstan,2021-02-04,-0.1,-7.4,-3.9,-0.1,-12.4,-7.4,-6,85.2,2,100,4.17,"rain,snow",0,19.3,22.7,12.2,97.9,1019.6,98.7,20,29.1,2.6,1,,2021-02-04T09:24:38,2021-02-04T18:35:06,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"remote,28952099999"
Kostanay Kazakhstan,2021-02-05,1.7,-1.1,0.4,0.2,-5.4,-3.6,-0.5,93.9,1.3,100,8.33,"rain,snow",0,17.9,27,21.6,199.5,1012.5,99.2,7.7,55.9,4.7,3,,2021-02-05T09:22:51,2021-02-05T18:37:04,0.77,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"UAUU,remote,28952099999"
Kostanay Kazakhstan,2021-02-06,2.3,0.8,1.2,-1.6,-6,-4.5,-0.2,91.5,0,0,0,"rain,snow",0.3,16,64.8,36,168.5,998.2,88.6,7.9,32.1,3,1,,2021-02-06T09:21:02,2021-02-06T18:39:02,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-07,-0.7,-13,-10.8,-6.5,-26.8,-22.1,-14.5,73.9,2,100,4.17,"rain,snow",0,13.6,72,61.2,231.9,995.3,62.1,14.7,80.1,6.8,3,,2021-02-07T09:19:12,2021-02-07T18:40:59,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-08,-12.5,-21,-17.2,-19.7,-33.6,-27.7,-20.9,73.1,0,0,0,,0,12.8,45,36,242.9,998,86.6,14.1,74.4,6.4,3,,2021-02-08T09:17:20,2021-02-08T18:42:57,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-09,-16.9,-23,-19.6,-25.3,-35.4,-30.4,-24,68.8,0,0,0,,0,12.8,40.3,32.4,265.5,1009.8,43.2,13,87.9,7.6,4,,2021-02-09T09:15:26,2021-02-09T18:44:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-10,-17.5,-28,-22,-18,-37.4,-27.1,-26.5,67,0.6,100,25,snow,0,12.9,28.8,21.6,240.5,1026.8,39.1,12,82.9,7.3,4,,2021-02-10T09:13:31,2021-02-10T18:46:53,0.94,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-11,-14,-22,-17.7,-16,-28.1,-24.5,-20,82.2,1.1,100,37.5,snow,0.3,14.8,20.2,18,135.1,1031.3,80.4,7.8,65.2,5.6,3,,2021-02-11T09:11:34,2021-02-11T18:48:51,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-12,-6,-14,-9.6,-6,-20.4,-13.7,-11.3,87.4,2.1,100,33.33,snow,0.5,18.1,22,14.4,120,1027.4,95.4,8.1,34.9,3,2,,2021-02-12T09:09:36,2021-02-12T18:50:49,0,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,UAUU
Kostanay Kazakhstan,2021-02-13,-2,-7,-4.7,-6,-12.4,-8.6,-7,84.6,0,0,0,,0,19.2,31,21.6,186.4,1025.4,96.4,9.1,51.9,4.4,3,,2021-02-13T09:07:36,2021-02-13T18:52:47,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-14,-2,-11,-4.1,-6.7,-17.7,-10.6,-6.7,82.2,0,0,0,"rain,snow",21.9,20.2,39.6,32.4,186.2,1019.2,76.1,11,42.7,3.7,2,,2021-02-14T09:05:35,2021-02-14T18:54:44,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-15,-4.5,-11,-8.7,-8.3,-18.6,-15,-11.1,83,2,100,4.17,snow,1.1,21.7,39.6,32.4,221.3,1018.4,81.5,10.7,58,5,3,,2021-02-15T09:03:33,2021-02-15T18:56:42,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-16,-10.5,-23,-16.4,-11,-32.5,-22.4,-19.4,78.1,1.8,100,8.33,snow,0,22.7,30.2,25.2,251,1017.9,66.3,14,103.7,8.8,4,,2021-02-16T09:01:29,2021-02-16T18:58:39,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-17,-17,-25,-20.7,-17.4,-34.9,-24.7,-25.1,68.1,0,0,0,,0,23.2,16.6,18,306.7,1026.5,80.4,15.1,96.5,8.3,4,,2021-02-17T08:59:24,2021-02-17T19:00:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-18,-14,-18.8,-15.7,-22.2,-28.9,-26.1,-18.4,80,0.8,100,4.17,snow,6.3,26.1,72,54,41.4,1012.9,98.7,3.3,22.8,1.8,1,,2021-02-18T08:57:17,2021-02-18T19:02:33,0.21,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-19,-15.3,-25,-20.6,-24.5,-36.1,-29.9,-23.2,79.6,12.5,100,8.33,snow,0.6,29.7,57.6,39.6,332.3,1017.1,73.5,11.1,111.4,9.7,4,,2021-02-19T08:55:10,2021-02-19T19:04:30,0.24,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-20,-17,-24,-20.2,-26.2,-36,-30.9,-22.8,79.3,0.4,100,16.67,snow,0,28.8,36,28.8,199.7,1022,70,8.3,98,8.4,4,,2021-02-20T08:53:02,2021-02-20T19:06:26,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,remote"
Kostanay Kazakhstan,2021-02-21,-21,-31,-25.8,-24,-42,-33.7,-29.7,70.3,0,0,0,,0,28.5,28.8,25.2,243.3,1025.1,3.2,10,118,10.4,5,,2021-02-21T08:50:52,2021-02-21T19:08:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"UAUU,remote"
Kostanay Kazakhstan,2021-02-22,-21.7,-35,-28.6,-27.2,-42,-34,-32.1,72.2,0,0,0,,0,28.4,20.9,18,160.4,1023.8,31.6,15,119.4,10.4,5,,2021-02-22T08:48:41,2021-02-22T19:10:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-23,-16.7,-25.3,-19.9,-28,-35.3,-32.3,-22.5,80,0.8,100,4.17,snow,5,30.3,75.6,57.6,39.7,1001.8,97.5,2.7,44.1,3.8,2,,2021-02-23T08:46:30,2021-02-23T19:12:14,0.37,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-24,-17,-24,-20.5,-20.1,-34.8,-30.4,-23.3,78.6,8,100,8.33,snow,3.8,32.4,64.6,39.6,21.5,998.5,99.6,5,99.3,8.6,4,,2021-02-24T08:44:17,2021-02-24T19:14:09,0.4,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-25,-19.7,-28,-23.3,-21.9,-40.8,-34.7,-26.4,75.4,1,100,8.33,snow,0,28.8,47.5,32.4,333.3,1020.6,66.1,12.8,123.4,10.6,5,,2021-02-25T08:42:04,2021-02-25T19:16:05,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-26,-21,-34,-27.3,-27.4,-44.3,-35.3,-30.8,72.3,0,0,0,snow,31,29.9,22.7,14.4,180.4,1029.4,3.5,13.9,132.5,11.6,5,,2021-02-26T08:39:49,2021-02-26T19:17:59,0.46,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-27,-13,-32,-23,-22.6,-42.3,-32.1,-26,77,0,0,0,snow,0.2,30.8,37.8,32.4,139.6,1022,62.8,8.8,105.1,9.1,4,,2021-02-27T08:37:34,2021-02-27T19:19:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-02-28,-4,-12.4,-7.7,-7.6,-21.9,-13.6,-9.3,88.4,1.4,100,8.33,snow,2.1,29.6,36,25.2,93.1,1005.1,98.3,7.1,61.3,5.3,2,,2021-02-28T08:35:18,2021-02-28T19:21:48,0.53,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-01,-9.9,-14,-12.4,-11.9,-21.9,-18.8,-15,81.1,2.9,100,8.33,snow,0.1,29.7,23.4,21.6,359.4,1011,87.2,11.1,96,8.3,4,,2021-03-01T08:33:02,2021-03-01T19:23:42,0.57,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-02,-9.4,-18,-14.4,-13.4,-29,-18.3,-16.7,82.8,0.6,100,8.33,snow,0,29,33.8,25.2,187,1012.9,68.4,12.8,112.6,9.7,5,,2021-03-02T08:30:44,2021-03-02T19:25:36,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-03,-4,-17,-7.9,-11.3,-27,-16.1,-9.6,87.7,0.2,100,4.17,snow,0.9,28.2,46.8,36,203.5,1005.7,94.1,6.5,97.4,8.5,4,,2021-03-03T08:28:26,2021-03-03T19:27:29,0.64,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-04,-1.5,-9,-3.7,-4.6,-16.8,-9.7,-5.5,87.7,4,100,8.33,"rain,snow",1.5,28.8,37.4,32.4,227.3,1000.3,71.6,8.7,101,8.6,4,,2021-03-04T08:26:07,2021-03-04T19:29:22,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-05,0,-10,-3.7,-7.8,-19.3,-12,-5.3,88.9,2,100,8.33,"rain,snow",0.1,30.2,72,57.6,221.7,1003.3,81.3,3.4,111.1,9.4,5,,2021-03-05T08:23:48,2021-03-05T19:31:15,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-06,0.8,-14,-5.9,-2,-21.4,-11.2,-9.2,78.1,2.4,100,8.33,"rain,snow",0.1,30.3,60.8,46.8,243.7,1009.2,56.4,12.8,147.4,12.8,6,,2021-03-06T08:21:28,2021-03-06T19:33:07,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-07,1.3,-14,-7.7,-4.3,-21.4,-13.5,-9.2,89,0.6,100,4.17,"rain,snow",4.1,32.1,47.5,36,200,1005.4,100,6,37.8,3.3,1,,2021-03-07T08:19:08,2021-03-07T19:35:00,0.78,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-08,-7,-21,-12.8,-15.6,-33.6,-21.9,-15.3,81.7,8,100,4.17,snow,0.3,34.2,50.4,39.6,235.8,1010.8,73.7,12.7,121.3,10.4,4,,2021-03-08T08:16:47,2021-03-08T19:36:52,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-09,-3.9,-8,-6,-10.9,-17.6,-14,-8.8,81.2,0,0,0,,0,32.7,49.3,43.2,204,1011.3,85.9,16.3,145.8,12.7,5,,2021-03-09T08:14:25,2021-03-09T19:38:43,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-10,-3,-10,-6,-8.7,-19.3,-12.5,-7.6,88.1,1,100,4.17,snow,0.4,32.8,48.6,36,197.1,1003,97.5,6.3,96.9,8.4,4,,2021-03-10T08:12:03,2021-03-10T19:40:35,0.89,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-11,-10.2,-14,-12.3,-19.6,-23.9,-22.4,-14.7,82.7,1.4,100,8.33,snow,0.6,33.5,57.6,43.2,250.2,1001.1,90.3,9.1,121.5,10.5,5,,2021-03-11T08:09:41,2021-03-11T19:42:26,0.92,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-12,-14.9,-24,-18.8,-18,-34.9,-27.1,-22.8,70.9,0.7,100,8.33,snow,0,33.4,34.6,25.2,301.1,1016.7,57.5,14.7,163,14.1,6,,2021-03-12T08:07:19,2021-03-12T19:44:17,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-13,-7.6,-26,-17.5,-11.4,-36.2,-24.6,-21.6,70.7,0,0,0,snow,38,36.2,22.3,28.8,252.2,1029.1,0.2,15.1,176.4,15.3,6,,2021-03-13T08:04:56,2021-03-13T19:46:08,0,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-14,-6.6,-27,-17.7,-6.6,-33.9,-22.4,-21.3,74,0,0,0,,0,38,14.4,18,222.6,1032.2,0,15.1,181.3,15.5,6,,2021-03-14T08:02:32,2021-03-14T19:47:58,0.03,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-15,-7.4,-24,-16.2,-12.6,-30.4,-21.4,-19.7,74.9,0,0,0,,0,37.8,27,21.6,192,1032.6,40.6,15.1,176.9,15.3,6,,2021-03-15T08:00:09,2021-03-15T19:49:49,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-16,-5.7,-20,-13.2,-9.8,-30.8,-20.3,-16.9,73.9,0,0,0,,0,37.1,28.1,25.2,201.7,1032.1,72.9,16.3,174.4,15,6,,2021-03-16T07:57:45,2021-03-16T19:51:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-17,-3.5,-19,-11.7,-6.5,-26.3,-17.4,-15.8,72.7,0,0,0,,0,36.8,25.6,21.6,210.3,1032.1,70.1,16.3,187.7,16.4,6,,2021-03-17T07:55:21,2021-03-17T19:53:29,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-18,-4,-18,-10.4,-10.6,-26.3,-16.7,-15.3,67.8,0,0,0,snow,0.6,36.3,41.4,32.4,153.6,1029.6,98.1,16.3,150.9,13.2,5,,2021-03-18T07:52:57,2021-03-18T19:55:18,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-19,0,-6,-3.1,-4.9,-14.5,-9.7,-6.6,76.9,0,0,0,snow,0.4,34.3,36,32.4,130.2,1010.7,95.4,16.1,119.6,10.3,4,,2021-03-19T07:50:32,2021-03-19T19:57:08,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-20,0.8,-1,0.1,-1.9,-7.1,-5.2,-1.3,90.5,0.3,100,4.17,"rain,snow",0.5,31.8,46.8,32.4,196.1,995.8,98.8,5.9,132,11.4,5,,2021-03-20T07:48:08,2021-03-20T19:58:57,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-21,1,-6,-1.6,-1.2,-11.6,-5.6,-4.3,82.4,0.7,100,8.33,"rain,snow",0,30.7,30.2,18,230.5,1003.5,73.5,14.5,137.4,11.6,5,,2021-03-21T07:45:43,2021-03-21T20:00:46,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"UAUU,28952099999"
Kostanay Kazakhstan,2021-03-22,-2,-10,-5.5,-3.4,-16.5,-9.4,-7.7,84.6,0.2,100,4.17,snow,0,30.7,22.3,14.4,256.9,1010.6,93.9,12.3,149.1,12.8,5,,2021-03-22T07:43:19,2021-03-22T20:02:36,0.29,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
